t ml_ham
0.000000000000000000e+00 -6.635789962362760586e-02
0.000000000000000000e+00 -6.635789962362760586e-02
0.000000000000000000e+00 -6.635789962362760586e-02
4.000000000000000222e-01 -6.648507439020930054e-02
4.000000000000000222e-01 -6.648507439020930054e-02
4.000000000000000222e-01 -6.648507439020930054e-02
8.000000000000000444e-01 -6.629838910303180455e-02
8.000000000000000444e-01 -6.629838910303180455e-02
8.000000000000000444e-01 -6.629838910303180455e-02
1.199999999999999956e+00 -6.607481552809470193e-02
1.199999999999999956e+00 -6.607481552809470193e-02
1.199999999999999956e+00 -6.607481552809470193e-02
1.600000000000000089e+00 -6.650817995833330221e-02
1.600000000000000089e+00 -6.650817995833330221e-02
1.600000000000000089e+00 -6.650817995833330221e-02
2.000000000000000000e+00 -6.600376537211649630e-02
2.000000000000000000e+00 -6.600376537211649630e-02
2.000000000000000000e+00 -6.600376537211649630e-02
2.399999999999999911e+00 -6.572345359006989685e-02
2.399999999999999911e+00 -6.572345359006989685e-02
2.399999999999999911e+00 -6.572345359006989685e-02
2.799999999999999822e+00 -6.643515534887689533e-02
2.799999999999999822e+00 -6.643515534887689533e-02
2.799999999999999822e+00 -6.643515534887689533e-02
3.200000000000000178e+00 -6.584037656997129839e-02
3.200000000000000178e+00 -6.584037656997129839e-02
3.200000000000000178e+00 -6.584037656997129839e-02
3.600000000000000089e+00 -6.532051713345639332e-02
3.600000000000000089e+00 -6.532051713345639332e-02
3.600000000000000089e+00 -6.532051713345639332e-02
4.000000000000000000e+00 -6.545214065340029808e-02
4.000000000000000000e+00 -6.545214065340029808e-02
4.000000000000000000e+00 -6.545214065340029808e-02
4.400000000000000355e+00 -6.646873253299889761e-02
4.400000000000000355e+00 -6.646873253299889761e-02
4.400000000000000355e+00 -6.646873253299889761e-02
4.799999999999999822e+00 -6.526084658986909537e-02
4.799999999999999822e+00 -6.526084658986909537e-02
4.799999999999999822e+00 -6.526084658986909537e-02
5.200000000000000178e+00 -6.538068074955100117e-02
5.200000000000000178e+00 -6.538068074955100117e-02
5.200000000000000178e+00 -6.538068074955100117e-02
5.599999999999999645e+00 -6.648207140469859777e-02
5.599999999999999645e+00 -6.648207140469859777e-02
5.599999999999999645e+00 -6.648207140469859777e-02
6.000000000000000000e+00 -6.527508610568830139e-02
6.000000000000000000e+00 -6.527508610568830139e-02
6.000000000000000000e+00 -6.527508610568830139e-02
6.400000000000000355e+00 -6.446199525882739811e-02
6.400000000000000355e+00 -6.446199525882739811e-02
6.400000000000000355e+00 -6.446199525882739811e-02
6.799999999999999822e+00 -6.527688628492840650e-02
6.799999999999999822e+00 -6.527688628492840650e-02
6.799999999999999822e+00 -6.527688628492840650e-02
7.200000000000000178e+00 -6.591548490333619392e-02
7.200000000000000178e+00 -6.591548490333619392e-02
7.200000000000000178e+00 -6.591548490333619392e-02
7.599999999999999645e+00 -6.446799060093059974e-02
7.599999999999999645e+00 -6.446799060093059974e-02
7.599999999999999645e+00 -6.446799060093059974e-02
8.000000000000000000e+00 -6.510341271939890095e-02
8.000000000000000000e+00 -6.510341271939890095e-02
8.000000000000000000e+00 -6.510341271939890095e-02
8.400000000000000355e+00 -6.580327321547099761e-02
8.400000000000000355e+00 -6.580327321547099761e-02
8.400000000000000355e+00 -6.580327321547099761e-02
8.800000000000000711e+00 -6.507018206785850079e-02
8.800000000000000711e+00 -6.507018206785850079e-02
8.800000000000000711e+00 -6.507018206785850079e-02
9.199999999999999289e+00 -6.434203340698850526e-02
